model_name,task,n_shot,performance,metric_name,source_file
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,belebele_bul_Cyrl,5,0.7144444444444444,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_pol,0,0.9138141809290954,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,hellaswag_sv,0,0.6428414821311116,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_lav,0,0.925461741424802,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,belebele_deu_Latn,5,0.7566666666666667,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_prompted_ita_latn,0,0.25,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_spa_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_completions_ron_latn,0,0.76,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_hr_to_en,0,27.299309564551248,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mmlu_full_pl,5,0.534040734938043,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_prompted_ron_latn,0,0.39,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_ita_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_prompted_hrv_latn,0,0.26,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_est,0,0.8900970873786408,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,hellaswag_fr,0,0.6741272221032341,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_es_to_en,0,29.111281339034083,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mgsm_hu,0,0.06,"exact_match,flexible-extract",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_en_to_sv,0,32.55782291667784,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_por_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mmlu_full_el,5,0.5265631676399374,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_lt_to_en,0,23.743347605093128,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mgsm_gl,0,0.044,"exact_match,flexible-extract",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mgsm_sr,0,0.036,"exact_match,flexible-extract",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,belebele_dan_Latn,5,0.7455555555555555,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_ita,0,0.9516505501833944,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_prompted_als_latn,0,0.17,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_completions_eng_latn,0,0.8,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_fra_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,include_base_44_serbian,0,0.5581818181818183,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,polymath_en_medium,0,0.0,"exact_match,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_hu_to_en,0,19.45788588340656,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,include_base_44_polish,0,0.4361313868613138,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_de_to_en,0,25.214078720655976,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_mmlu_full_fr,5,0.5448654037886341,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,include_base_44_bulgarian,0,0.5472727272727272,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,belebele_fra_Latn,5,0.7511111111111111,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_glg_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_en_to_bg,0,12.52316330236007,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_en_to_it,0,24.154044890506377,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_en_to_sk,0,20.320981995449724,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_fra,0,0.9768445839874412,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_prompted_nno_latn,0,0.32,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_glg,0,0.9335989375830012,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,multiblimp_por,0,0.9622703412073492,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_kat_Geor,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,belebele_slv_Latn,5,0.71,"acc,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_completions_slv_latn,0,0.67,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_completions_ukr_cyrl,0,0.79,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,sib200_fin_Latn,0,0.25,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,opensubtitles_multi40_tr_to_en,0,23.94308715823273,"bleu,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_before-annealing/checkpoints/iter_0953312,global_piqa_completions_hun_latn,0,0.62,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/before-annealing/results.csv
